,Unnamed: 0,speech_id,triplet_id,title,date,link,date_character,source,year,text,results_coder_1,results_coder_2
73,74,2269,2269_13,"Opening Lecture of the School of Transnational Governance - European University Institute, Fiesole FI, Italy",10/4/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5755,4-Oct-17,speech,2017,"
Why is this the moment for action? 
Let's look at the reality. 
In the last 10 years we have been living through the worst crises since the Second World War.",none,none
74,75,2280,2280_31,"""Social Europe: A Timely Debate"", Keynote speech at High-Level Conference on the Social Dimension of Europe (on the occasion of the book launch ""A European Social Union after the Crisis""), KU Leuven",9/28/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5748,28-Sep-17,speech,2017,"
But we need more to ensure fairness on the internal market. Many of you are academics. Many of you have studied abroad.",prescriptive,none
75,76,2323,2323_56,"Speech at Harvard University Center for International Development: ""The power of attraction: the European Union's gravitational pull for development and stabilizationÃ¢Â€Â.",9/21/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5708,21-Sep-17,speech,2017,I think such misperceptions capture our problem nicely. The issue is not Russia. The issue is that we don't tell our own story with enough determination.,none,none
76,77,2363,2363_118,"PRESIDENT JEAN-CLAUDE JUNCKER'S
State of the Union Address
2017*",9/13/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_3165,13-Sep-17,speech,2017," 
 
OUR ROADMAP
My dear colleagues,
The vision of a more united, stronger and more democratic Europe I am outlining today combines elements from all of the scenarios I set out to you in March. But our future cannot remain a simple scenario, a sketch, an idea amongst others. 
We have to prepare the Union of tomorrow, today.",prescriptive,discretionary
77,78,2386,2386_38,"Keynote speech at the inauguration of the NOHA Intensive Programme (Warsaw, 4 September 2017)",9/4/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5647,4-Sep-17,speech,2017,At a time when we are seeing more conflicts and more crises around the world. When we need more humanitarian access. More than at any time in recent history.,none,none
78,79,2430,2430_50,"Conference on ""Strengthening EU Disaster Risk Management Strategies"" (Padova, 8 July 2017)",7/9/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5589,9-Jul-17,speech,2017,"With clear roles and responsibilities. 
I know that Italian Civil Protection has been among the most active promoters of linkages between prevention activities and different sectors: infrastructure, health, education and science. 
Let me also add that I am very pleased to see representatives of the private sector here.",none,none
79,80,2518,2518_31,Fighting for European values in a time of change,6/14/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5493,14-Jun-17,speech,2017,"
We need to work closely with countries all over the world, to come up with better international rules on subsidies. So that every country in the WTO is as open about the subsidies it gives as we are here in Europe. And so that all of them agree to put a stop to state support that undermines fair competition.",discretionary,discretionary
80,81,2584,2584_40,Speech given by President Jean-Claude Juncker as part of the BDA (Confederation of German Employers' Associations) series Ã¢Â€Â˜Social partners in dialogue',5/31/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_1492,31-May-17,speech,2017,"In fifteen to twenty years we will only account for 15%. Since you have drawn our attention to the subject: in twenty years' time, not a single member of the EU will be a member of the G7. Thank goodness, we are the only ones who know.",none,none
81,82,2603,2603_45,"Valdis Dombrovskis, Vice-President of the European Commission
Keynote speech at the American Enterprise Institute Conference
""Transatlantic cooperation Ã¢Â€Â“ key for jobs and economic growth""
20 April 2017 - Washington D.C.",4/20/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_1043,20-Apr-17,speech,2017,"In Europe, we have done an assessment of the overall impact of our rules on the economy €“ the so-called Call for Evidence. Where necessary, we also adjusted our rules. But we are not willing to lower prudential standards.",prescriptive,discretionary
82,83,2613,2613_52,10th anniversary of the European Research Council - Speech by Commissioner Moedas,3/21/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_703,21-Mar-17,speech,2017,It has produced a new paradigm in research funding. And it has become one of the best success stories of the European project. Let's not stop here.,none,none
83,84,2620,2620_36,Quo vadis Europa at 27? Avenues for a united future at 27,3/1/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_424,1-Mar-17,speech,2017,"I will not share with you now which avenue I prefer €“ while clearly rejecting the idea that the European Union should be reduced to the status of a free trade area, which is not my concept and does not correspond to Europe's ambitions. I am not going to tell you my absolute preference today because at the end of the day, these are not choices for me alone €“ unfortunately €“ or for the Commission to take in 'splendid isolation'. I did not want to present the definitive views of the Commission.",none,discretionary
84,85,2623,2623_2,"Speech by Commissioner JourovÃƒÂ¡ -  10 years of the EU Fundamental Rights Agency: a call to action in defence of fundamental rights, democracy and the rule of law",2/28/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_403,28-Feb-17,speech,2017,"And I want to pay tribute today to all the staff of the FRA for your essential contribution. On the other hand, when I see the reality - the true state of fundamental rights in Europe - I don't feel in a festive mood, but rather in a combative mood. Let's face it: our most fundamental rights and values are no longer a given.",none,none
85,86,2629,2629_37,"Speech by Mr Jean-Claude Juncker, President of the European Commission, at the European Dinner on the eve of the Munich Security Conference",2/16/2017,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_296,16-Feb-17,speech,2017,"In fact, I had no idea what a good job we had done and just how tricky and interwoven the connections are between EU Member States. Twenty-six thousand laws in Britain will have to be changed before Britain's exit from the European Union can be finalised; yes, 26 000. Now, I know that this is a figure projected for me for the purposes of making a point; but the figure is probably at least 20 000, and that's high enough.",none,none
86,87,2670,2670_36,Keynote speech - 2016 Summit on the Future of Europe - Harvard University,11/14/2016,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_3712,14-Nov-16,speech,2016,"We are still facing this mismatch between two different but legitimate visions of the European project. The second reason lies in what I would call a dialectical blockage: European federalism cannot emerge from nation states, even though a slow historical process of devolution. Sixty years after our Founding Fathers decided to cement peace in treaties and common institutions, the federal approach has become less and less powerful.",none,none
87,88,2673,2673_67,The Ã¢Â€Â˜Europe Speech' given by President Jean-Claude Juncker at the Konrad Adenauer Foundation,11/9/2016,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_3654,9-Nov-16,speech,2016,"We need to increase security in Europe. I don€˜t just mean the fight against terror, which is an area in which we are doing a lot. We€˜re setting up deradicalisation programmes, we€˜ve launched legislative procedures relating to the international arms trade, despite the best efforts of the hunting and gun collector lobbies to persuade the European Parliament that it should not be doing so.",prescriptive,prescriptive
88,89,2684,2684_40,"Speech by European Commission President Jean-Claude Juncker at the 20th anniversary of the European Policy Centre - ""The road to Rome: from crisis management to governing the EU""",10/13/2016,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_3433,13-Oct-16,speech,2016,"But before then, we have work to do. In the State of the Union speech, which I delivered some weeks ago, I presented a positive agenda that can deliver results here and now. This is the roadmap that takes us to Rome next March.",none,none
89,90,2709,2709_34,"State of the Union Address 2016: Towards a better Europe - a Europe that protects, empowers and defends",9/14/2016,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_3043,14-Sep-16,speech,2016,"An integral part of our European way of life is our values. The values of freedom, democracy, the rule of law. Values fought for on battlefields and soapboxes over centuries.",none,none
